name,longitude,latitude
Italian Colors,-122.2069013,37.8235373
I Heart Pancakes,-117.8850725,33.7072363
Rubys,-117.7994486,33.6778523
Two Twenty Restaurant,-121.8404907,39.7283249
Waterbar,-117.255676,32.7938292
The Green Flash,-117.2555644,32.7932881
Taqueria Mi Tierra,-121.7716466,36.9341266
Cask and Cleaver,-117.6173586,34.0960834
El Ranchito,-116.9972124,32.8445282
Bella Saratoga,-122.0341851,37.2574262
Masu Sushi,-122.034296,37.2568911
Hong's Gourmet,-122.0344169,37.2567431
Blue Rock Shoot,-122.0345187,37.2570951
Bai Tong,-122.0342901,37.2572837
La Fondue,-122.0347258,37.2564493
Tender Greens,-117.210525,32.8705269
Cellar360,-122.4234015,37.8061247
McCormicks & Kuleto's,-122.4225604,37.8062536
Boxing Room,-122.422938,37.7776713
The Cheesecake Factory,-117.877522,33.6153631
California Pizza Kitchen,-117.8770714,33.6151018
P.F. Chang's,-117.8773423,33.6151665
Yardhouse Brewery,-117.87626,33.6171165
Roy's Hawaiian,-117.8730361,33.6148471
Cafe Bella Italia,-117.2419732,32.7992694
Tony & Alba's Pizza & Pasta,-122.0275789,37.048451
El Cerrito Mexican Restaurant Grill And Cantina,-117.5752257,34.1218681
Mimi's Cafe,-118.8750784,34.1838244
Camboni,-118.8785471,34.1783378
Outback Steakhouse,-121.9858879,37.5257163
Olive Garden,-121.9994191,37.5313279
Daphne's,-122.2501825,37.7562589
El Burro,-122.0062831,37.5257385
Bistro de la Gare,-118.1574877,34.1148945
Round Table Pizza,-122.1280486,37.4330029
Como Esta Taqueria,-122.1301551,37.4341531
Mike's Cafe,-122.1301032,37.433368
Cafe Sophia,-122.1294304,37.4332619
Indochine,-122.1293672,37.4332302
Pizza Hut,-122.0302567,37.3883329
China Villa restaurant,-122.561463,37.976005
Saffron Indian Bistro,-122.2605044,37.5067828
Ciceros Pizza,-122.011965,37.3088867
Florentines,-122.0326253,37.3175349
Cupertino Bakery,-122.03282,37.31903
Siam Thai,-122.031905,37.3068882
Garcia's Taqueria,-122.0243583,37.3621189
Round Table Pizza,-122.4341912,37.4692655
Hot breads,-122.02828,37.36343
Robee’s Falafel,-122.015053,37.4103643
The Pasta Market,-122.028385,37.3634307
Chili's,-121.9663212,36.9760916
Green Burrito,-121.9663083,36.975625
Chubby's,-122.0309468,37.0477137
Faz Restaurant & Bar,-122.0250828,37.4048082
Juanita's,-118.1898646,34.1181925
Jia Tellas,-122.0062159,37.0612703
Patxi's Chicago Pizza,-122.4668086,37.7641516
Scotts Valley Chinese Cuisine,-122.027639,37.0482113
In Vino Veritas,-122.0262657,37.047903
Thai Heart,-122.0262743,37.0462794
Chef Liu's,-122.0201179,37.046386
Round Table Pizza,-118.1512744,34.1132489
Parkview Kitchen & Spirits,-122.0317546,37.3219467
Puerto Allegre,-122.4219808,37.7641538
Nine & Ten Dining Commons,-122.0578984,37.0007956
Mountain Mike's,-122.0224973,37.0363788
Wharf House,-121.9532502,36.9691971
Aquarius,-122.0242973,36.9622023
Ronnies's Diner,-118.425096,33.9853271
Rajjot Sweets and Snacks,-122.0135609,37.3536834
Sushi San,-122.0679293,37.0524911
Round Table,-122.0693349,37.0530072
Capers,-121.9799634,37.2854841
Hawgs Seafood Bar,-121.9797574,37.2854978
Furu-Satu Sushi,-121.9793283,37.2862353
Round Table Pizza,-121.9753972,37.285887
Buckhorn Lodge,-117.6552233,34.2384709
Giuseppe Pizza,-117.6528147,34.1524397
Scopazzi's,-122.1243629,37.1251462
Boulder Creek Pizza & Pub,-122.1218763,37.1253356
Patakan,-118.1508889,34.1176612
Lake Chalet,-122.2615597,37.802235
Omokase,-117.5762798,34.1048218
China Shuttle,-122.0661824,37.336804
Red Pepper Grill,-122.066457,37.3364151
Pizza Factory,-117.5374018,34.1344746
Mr. You Express,-117.5382233,34.134162
The Fish Joint,-117.3745608,33.1903337
Bear Belly Deli,-116.874368,34.2409655
El Farolito,-122.4372846,37.7211567
Andalu,-122.4239386,37.7649404
Pakwan,-122.4237345,37.7649564
Ellis,-121.6605285,36.6569625
Chili's,-121.6669688,36.7197687
Original Pantry Cafe,-118.2628977,34.0463719
Suppenküche,-122.4263728,37.7763523
Cafe Altano,-122.4263996,37.7765548
Woodhouse Fish Co,-122.4284362,37.7676722
Waterfront Bar and Grill,-117.170181,32.7256256
Bovino,-117.1701123,32.7255028
Mona Lisa,-117.1690566,32.7261383
Landini's Pizza,-117.1683357,32.7240371
Filipi's Pizza Grotto,-117.1682498,32.7237482
Burger Lounge,-117.1684644,32.7221163
Mexico Au Parc,-122.393517,37.782194
Loving Hut,-117.1447021,32.7548457
IHOP,-118.479966,34.0284357
Fuddruckers,-118.4828776,34.0313726
Fromin's Deli,-118.4839609,34.0302467
Zekes Smokehouse,-118.3457736,34.0905269
Rigo's Mexican Restaurant,-118.0096313,34.1516201
Cafe X2O,-118.0069448,34.1514568
T-Burger,-118.0043441,34.1511442
Teriyaki Bowl,-118.0187551,34.1513218
Sally's,-122.4021264,37.7659403
Delfina,-122.4242175,37.7614342
Bi-Rite Creamery,-122.425662,37.7615705
La Note,-122.267273,37.866207
Revival Kitchen,-122.2684788,37.8710428
Pollo's,-122.2680572,37.8711067
Lucia’s Pizzeria,-122.268518,37.871661
Gather,-122.2661064,37.8694706
Bear's Food Court,-122.2675896,37.8686607
Razan Organic Kitchen,-122.2668527,37.8687389
Queenie's Roadhouse Cafe,-123.716751,39.1296005
The Pier Chowder House and Tap Room,-123.709745,38.9147179
Restaurant Chu,-122.2511615,37.8395345
Zachary's Chicago Pizza,-122.252139,37.846271
Birk's Restaurant,-121.9729086,37.3853878
Canela Cocina Latina,-118.432996,34.0036789
Kamakura,-122.2383589,37.7636809
Asena,-122.2397665,37.7641152
YoJimbo Sushi,-122.2453713,37.7613943
Kafe Yen,-117.2558943,32.7966625
Kabuki Sushi,-117.2549416,32.7965398
Karinya Thai Cousine,-117.2547356,32.7965976
I Wok Bistro,-122.0731164,37.0497435
Capri Blue,-117.1141505,33.0203011
Rocket Pizza,-118.247952,34.0484928
Clifton's Cafeteria,-118.2529074,34.0453657
Los Bagels,-124.0875605,40.8705936
Cote Sud,-122.436954,37.760872
Los Chavos Tacos,-118.3388107,34.1849611
Los Balcones,-118.3264426,34.0960683
Bread & Cie Bakery,-117.161893,32.7483845
Hakone Sushi,-121.9052899,37.3566273
LeYou Ethiopian,-121.9054021,37.3565759
New York Pizza & Dogs,-121.9167556,37.3706763
Tandoori House,-121.9171386,37.3708815
Phở Bel-Air,-121.9170506,37.3708623
Sendo Sushi,-121.9459952,37.4108926
Round Table Pizza,-121.9458027,37.4107714
Gyro Express,-121.9456513,37.4106746
Blondies Food and Drink,-124.0797925,40.8833272
the kebab shop,-117.16572,32.720814
Rice,-117.167195,32.717636
Sabrina Cafe and Deli,-117.167184,32.716887
Emerald Cafe and Deli,-117.167173,32.715957
Gavel Cafe,-117.165789,32.717524
Extraordinary Desserts,-117.16581,32.720246
Dish Dash,-122.0300991,37.376262
Purgatory Pizza,-118.2257385,34.0474525
Por Favor,-117.0188431,32.7652822
La Torta,-117.017643,32.7661948
BO-beau kitchen + garden,-117.0174198,32.7658267
Mario's De La Mesa,-117.015789,32.7665701
Centifonti's,-117.0175642,32.7653544
Tiramisu,-117.0195927,32.7645784
Me-N-Ed's Pizzaria,-122.0307124,37.5709686
Pizza Hut,-122.0235665,37.5829165
Round Table Pizza,-122.0189376,37.5883913
Mizuumi Buffet,-122.0203038,37.5895692
Milagros,-122.2263469,37.4843412
Denny's,-121.0589737,38.9231022
Mountain Mike’s Pizza,-121.0230867,38.9958716
Mochica,-122.3973397,37.7624401
Goat Hill Pizza,-122.3976476,37.7624058
Chandler Cafeteria,-118.1233516,34.1376502
Denny's,-122.0002655,37.5335432
Black Bear Diner,-121.9998146,37.5367008
Satomi Sushi,-121.9979729,37.535253
Spices Bay Thai Restaurant,-117.2173603,32.7281958
Los Primos Mexican Food,-117.217765,32.7281143
Sushiya,-117.2172304,32.72799
La Paloma,-121.964416,37.3520473
Steve's Pizza,-121.7402534,38.5453563
Rosa Maria's,-117.1981447,34.0491105
Carolyn’s Cafe,-117.1985798,34.0496142
Pizza Hut,-117.2043317,34.0626168
Coco's Bakery Restaurant,-117.1996509,34.0631412
IHOP,-117.2097001,34.0650466
Fuddruckers,-122.0683514,37.599743
Mountain Mike's,-122.0703546,37.5988002
Love's King Eggroll,-122.0691535,37.5990513
Super Sushi,-117.2063786,34.0470145
High St Deli,-120.664455,35.272299
Denny's,-122.1698786,37.7084924
La Salsa,-122.1626408,37.7115923
Crepeville,-121.7439648,38.5439255
Burgers and Brew,-121.7435071,38.5444325
Asia Express,-122.026151,37.540412
Afghan Village,-122.026931,37.540012
Silver Dragon,-121.7408329,38.545865
Make Fish,-121.7395109,38.5463737
Bistro 33,-121.7398742,38.5444912
Woodstock's Pizza,-121.7392394,38.5441905
Kathmandu Kitchen,-121.7389677,38.5446259
Davis Noodle City,-121.7413722,38.5426398
Sophia's Thai Kitchen,-121.7413407,38.5427594
Marie Callenders,-118.1335894,34.0612907
Village Pizza & Grill,-121.739978,38.5463469
Denny's,-121.2672473,38.7434675
Denny's,-121.2250006,38.7877122
The Boiling Crab,-118.1315405,34.0778763
George's At The Cove,-117.271881,32.849307
The Barkley,-118.1523048,34.1044335
Split Pea Seduction,-122.4080492,37.7802873
Golden China,-118.1514201,34.1134931
Golden Flower,-122.4063137,37.7959908
La Gordita Mexican Food,-117.225565,33.187084
Mike and Anne's,-118.1554577,34.116035
Carrow's,-118.1533656,34.1160283
Tio's,-117.5764312,34.1388825
Corky's Diner,-117.5742166,34.1372198
Bistro Elan,-122.1445074,37.427833
Tara Indian Cuisine,-122.4314325,37.7653117
Thailand Restaurant,-122.4352856,37.7618585
Osaka Sushi,-122.435255,37.7615387
Folie Douce,-124.084067,40.8741175
Japhy's Soup and Noodles,-124.083957,40.874101
Sizzler,-117.5959834,34.1218566
IHOP,-117.5939482,34.1229857
Honeybaked Store and Cafe,-117.556753,34.0737064
Big Al's,-117.5633502,34.0755792
Market Broiler,-117.5515368,34.0743717
Chevys,-117.5534852,34.0768591
New York Grill,-117.5469656,34.0746515
Seaside,-122.395992,37.7978608
Ai,-118.1505741,34.1142042
Bangkok West,-121.9320945,36.9846581
City Wok,-116.356665,33.7585791
Cork Tree,-116.3568957,33.7583829
Outback Steak House,-116.404158,33.731173
Applebee's,-121.783774,37.9940021
El Torito Grill,-117.5353573,34.1059083
River Ranch,-120.1954735,39.1857277
Tio Leo's,-117.0973405,32.7895052
Filippi’s Pizza Grotto,-117.0953521,32.6453618
IHOP,-117.074625,33.017952
Hometown Buffet,-117.290995,33.2457988
Pho Express,-117.158983,32.717365
El Cilantro,-117.0352526,32.7684289
Denny's,-117.1134741,32.9172294
Shorehouse Kitchen,-117.2546059,32.853956
Applebee's,-117.1209288,32.9180936
Urban Solace,-117.129772,32.747814
Hacienda De Vega,-117.0716311,33.0886566
URBN Coal Fired Pizza,-117.242195,33.201962
Islands,-117.076051,32.986179
WhichWich,-117.070285,32.772381
Savannah Grill,-116.9280266,32.7433506
Bayside Landing,-117.237602,32.7885135
Tip Top Meats,-117.3185804,33.1198235
Bayside Landing,-117.237687,32.788398
Mario's Ristorante Italiano,-116.923481,32.857474
BJ's Brewhouse & Restaurant,-117.5172644,33.8244194
Urbn St. Brewing Co.,-116.9626751,32.7954403
Denny's,-117.105975,32.6603211
Dunedin New Zealand Eats,-117.12986,32.742342
K's Sandwiches,-117.1583133,32.8011674
R Gang Eatery,-117.160113,32.74472
Pizza Port,-117.27222,32.992933
Tio Leo's,-117.239994,32.934878
Station Sushi,-117.272153,32.992664
Flying Pig Pub & Kitchen,-117.2420637,33.2003171
Denny's,-117.0630975,32.647678
Westside Cafe,-117.0841153,33.1102774
The Venetian Restaurant,-117.228489,32.739547
The Canyon Sports Pub & Grill - Canyon Club,-117.0456316,32.6290676
Islands,-117.130372,32.781621
La Finca De Adobe,-117.0193543,32.6720762
Chicken Pie Shop,-117.135407,32.75498
Sportsmen's Seafood,-117.237793,32.764659
Kairoa Brewing Company,-117.1460458,32.7611895
Jimmy's Restuarant,-116.7670777,32.8351914
Oggi's Pizza and Brewing Co.,-117.089795,32.965495
Boto Sushi,-117.076921,32.979741
Eureka!,-117.070284,32.772492
Souplantation,-117.23121,32.938074
JJ's Sushi and Pho,-117.0434094,32.552702
Belching Beaver Brewery Tavern and Grill,-117.241029,33.2021182
Unknown Name,-116.7679468,32.8354528
Nutmeg Cafe,-117.0974816,32.9356108
Redrum Burger,-121.7388877,38.5403753
Moonlight Yogurt and Ice,-117.2941841,33.0461768
Pancho's,-116.917879,32.812607
Oggi's Pizza,-117.229446,32.954238
DaoFu,-117.1220852,32.7634813
Waypoint Public,-117.130359,32.747193
Lumpia House,-117.0456552,32.9572887
Santanas Mexican,-116.957202,32.80735
South Beach Bar and Grille,-117.2523429,32.7474311
Denny's,-117.1802338,33.136538
Tuetano Taqueria,-117.0460348,32.5530685
Yanny's,-117.107711,32.937392
Chili's,-117.1033723,32.7797058
Fogo de Chao,-117.1594298,32.7123501
Cesarina,-117.2345464,32.7433594
Garlic Jo's / Ninniku Bar & Grill,-117.9212164,33.6191941
Casa Sol y Mar,-117.23395,32.951265
Claim Jumper,-117.076291,32.988097
Piccolo Mondo,-117.251056,32.794135
Pablito's,-116.380135,33.2573808
Social Tap San Diego,-117.157103,32.709213
Fidel's Little Mexico,-117.2591,32.989186
Bravo’s Mexican Bistro & Cantina,-117.2512913,32.7468457
IHOP,-121.7303153,38.5403397
Hard Rock Cafe,-117.1607771,32.71379
Denny's,-117.167388,32.878738
Curry Craft,-117.206528,33.1316675
J&T Thai Street Food,-117.196225,32.765696
Tony's Jacal,-117.258937,32.988694
Pit Stop Diner,-117.3305373,33.2259312
Black Bear Diner,-116.974494,32.807235
El Zarape,-117.124796,32.763118
Aunt Emma's Pancakes,-117.0976525,32.6399401
Victoria's,-117.290443,33.2452416
Souplantation,-117.098963,33.111009
Unknown Name,-116.356665,33.7587129
Taqueria Guadalajara,-121.6959869,38.5498433
Little Malaysia,-118.020336,34.07669
Ocean Bo Dim Sum Cafe,-118.02109,34.076777
Barbara's Fish Trap,-122.485102,37.5034649
Ketch Joanne,-122.4823017,37.5035841
Charlie's Trio,-118.155677,34.09835
Unknown Name,-117.2054379,34.0706553
Cheese Steak,-122.309633,37.9874796
Musso & Frank,-118.3350264,34.101763
IHOP,-121.2649711,38.7803608
Claim Jumper,-121.2673346,38.7506411
Unknown Name,-121.6172596,39.1402956
Granzella's Restraunt and Deli,-122.1485942,39.1557746
Mikado,-116.3640893,33.7550394
Lake View,-116.3620401,33.7542053
Tuscany,-116.362024,33.753679
Williams Chinese Food,-122.1470147,39.157424
Madras Café,-122.0549474,37.3742826
La Posta,-122.0077603,36.9681662
Phở Vỉ Hoa,-122.114565,37.401286
Scrambl’z,-121.9127143,37.3316397
Dusita Thai Cuisine,-121.965467,37.3527194
North Beach Restaurant,-122.4089177,37.7997743
Gold Street Cafe,-120.4031407,38.0344746
Black Angus Steakhouse,-122.1280349,37.6827013
Pizza-my-Heart,-121.990198,37.2887882
Taqueria El Jarro,-122.193712,37.0112576
Conrad's,-118.1326881,34.1498004
Coco's,-118.132613,34.1472433
Japon Bistro,-118.1312045,34.1460749
Amigo's Restaurant,-118.1282517,34.1457749
Pataya Thai,-118.1189096,34.14615
Heidar Baba,-118.1192448,34.14615
The Pier Grill,-118.1215141,34.1488959
Country Inn Cafe,-121.8637282,37.2212439
Beach Grass Café,-117.2571539,33.0470942
Milton's,-117.251013,32.9806812
Jake's,-117.2680084,32.9619093
Vigilucci's Pizzeria,-117.2998832,33.0588378
Robbie's Roadhouse,-117.2998,33.0587186
Pho Ever,-117.2602441,33.0473302
Ihop,-118.396628,33.926044
Tempe House,-117.259514,34.104785
Sakana,-122.4119192,37.7877422
Bahn: Thia BBQ Noodles,-122.4122228,37.7877094
Ar Roi,-122.4124297,37.787687
Akiko's Sushi Bar,-122.4100676,37.7887156
Postrio,-122.4108079,37.7878879
Zingari,-122.4103385,37.787943
Honey Honey Cafe & Crepery,-122.4115509,37.7877946
The White Horse,-122.4109312,37.7888432
Cesario's,-122.4103786,37.7889047
Tom Ham's Lighthouse,-117.213062,32.724093
Sakoon,-121.997736,37.3538708
Shan Restaurant,-121.998999,37.3533835
El Cholo,-118.4920773,34.0244137
Mitama,-122.2523098,37.8511782
Flavors Of India,-122.2522732,37.8510245
Thai Chili Cuisine,-122.0003287,37.3533178
Vigilucci's Trattoria,-117.2935175,33.045793
Norm's,-118.1384775,33.9432927
Ozzie's Diner,-118.1238883,33.974826
Transit Cafe,-122.456201,37.801867
Mixt Greens,-122.401644,37.794484
Tlaloc,-122.401731,37.794293
Dos Coyotes,-121.7656713,38.5624167
Fuji Sushi,-122.4690205,37.7378024
Toast Eatery,-122.4678107,37.7392776
Tsing’s Chinese Restaurant,-122.4698222,37.7370913
Paradise,-122.4703445,37.7365836
Baan Thai,-122.1926777,37.8856485
The Melting Pot,-117.8522981,33.6684048
333 Pacific,-117.383663,33.194822
Sea Fresh,-119.2284405,34.1687448
Chili's,-121.2921071,38.7955514
Tacos por Favor,-118.4801728,34.0197502
Denny's,-118.4886552,34.0168222
Fortune Garden,-122.0109007,36.9809148
Hard Rock Cafe,-118.3518492,34.1364939
Matterhorn,-122.424077,37.7972321
Hard Rock Cafe,-118.3405192,34.1017987
Hard Rock Cafe,-122.410016,37.8086636
Axum Cafe,-122.4336332,37.7718146
Uva Enoteca,-122.4315927,37.7720659
Kate's Kitchen,-122.4298755,37.7720798
House of Thai 2,-122.4302258,37.7722509
Indian Oven,-122.4305216,37.7716958
Thep Phanom,-122.4304316,37.7712808
Moon Dogs,-116.9766551,33.9230797
Pizzaiolo,-122.26221,37.836635
Hot Tomato!,-118.6063655,34.2482947
Pinnacle Peak,-117.811505,34.125713
NY Pizza Pies,-117.1953438,32.8338415
Kroran Uyghur,-117.1835674,32.8215699
Cotixan,-117.1844071,32.8229233
Regents Pizzeria,-117.2179825,32.8733783
Unknown Name,-122.2686873,37.8295716
Cactus Taqueria,-122.2515734,37.8439551
Oliveto's,-122.2518814,37.8438106
Crepevine,-122.2514827,37.8434982
Barney's,-122.2521507,37.846535
Grand Deli,-117.348593,33.161153
SLO Provisions,-120.6572612,35.284086
Rick and Ann's,-122.2440933,37.8586033
Fuji Sushi,-119.2920027,34.2809999
Thai Peruvian,-119.2918686,34.2809932
Limon y Sal,-119.2917068,34.2806835
Village Pub,-122.2518388,37.4288802
Upper Crust Pizza,-121.4904953,38.5781295
The Trident,-122.4785708,37.8535757
Scoma's,-122.4786705,37.853996
Il Piccolo Teatro,-122.4803021,37.8563619
Panoy Thai,-121.0538071,39.2151209
California Pizza Kitchen,-118.4471445,34.0622772
Cadillac Wok,-123.7960968,40.0991628
Casa de Bandini,-117.2671318,33.0715607
Ramos House,-117.6642468,33.5015987
Snooty Fox,-117.7258178,33.6280858
Toast Eatery,-122.4267774,37.7429854
Chili's,-117.2021822,32.8296184
McCormick & Schmick's,-121.888844,37.332288
Golden Dragon Restaurant,-118.2364274,34.0655825
Empress Pavilion,-118.2372669,34.0666824
Yard House,-117.9175761,33.6428852
Celebrations by Turnip Rose,-117.9160516,33.6444647
Cannery Restaurant,-117.9272537,33.6148432
Bluewater Grill,-117.9262196,33.6141807
A Restaurant,-117.9280674,33.621556
Fred's Mexican Cafe,-117.2483789,32.7979892
The Fishery,-117.2548219,32.8065341
The French Gourmet,-117.2563025,32.8094107
Subway,-121.6309756,36.7040881
Bagel Nosh,-118.4863511,34.0291121
Izzy's Deli,-118.488142,34.0275785
Tsing Tao,-121.975079,37.287227
The Blue Door Restaurant & Bar,-121.9880118,37.294603
The Mynt,-121.993426,37.2915887
Marios,-122.0651097,37.4059397
Malibu Grill,-121.9040889,37.2328537
Taqueria,-121.9831543,37.264226
Sushie!,-121.9832294,37.2640616
Round Table Pizza,-121.9834359,37.2640147
Blue Pheasant,-122.059697,37.3225594
KAIYŌ,-122.4295323,37.7979631
Aldo's,-121.9622292,37.2619889
yeung shing,-121.9626101,37.2620764
La Maison du Cafe,-121.962079,37.2629687
Palermo Pizza,-121.9718554,37.2737459
The Shorehouse Cafe,-117.8993013,33.6017765
Basil Pizzeria,-122.2681386,37.8024147
The Old Spaghetti Factory,-117.9277769,33.6095651
The Crab Cooker,-117.9280958,33.6099918
Woody's Wharf,-117.9282959,33.6112655
Ten,-117.9283322,33.6114831
Avila's El Ranchito,-117.9288166,33.6130637
Unknown Name,-120.231201,38.0399192
Original Pizza,-117.9286911,33.6093424
Hot Dog Depot & Bakery,-122.137062,38.019248
Sai's Vietnamese Restaurant,-122.4019482,37.7955878
Captain Jack's,-118.07035,33.7182606
Unknown Name,-118.0804426,33.7264149
Don The Beachcomber,-118.079026,33.7254614
California Pizza Kitchen,-118.1095781,33.7573294
Unknown Name,-118.1353305,33.7851367
Denny's,-121.8032649,36.6955558
Earth Bistro,-117.1555337,33.5288672
North Beach Pizza,-122.4990647,37.7421568
Fire Sign Cafe,-120.154782,39.1404702
Denny's,-118.1239311,33.7759785
Sunset's,-121.985272,36.9963473
Mahé,-118.0984172,33.7419674
Harpoon Harry's,-118.0703608,33.7176034
Woody's Diner,-118.0771768,33.7239425
Harry's Grill,-118.0729276,33.7197794
Sunset Pizza - Pasta,-118.072435,33.7194441
Sandy's,-118.0021879,33.6565551
Ruby's Surf City Diner,-118.00613,33.653143
Duke's,-118.0020976,33.656632
Henry's Hunan,-122.4019871,37.798016
Villa Nova,-117.9268286,33.6208183
China Palace,-117.9245234,33.6207332
Charthouse,-117.925032,33.6199989
Joe's Crab Shack,-117.9235634,33.6192036
Shanghai Town,-121.7866839,38.5539105
Coco's,-117.8694843,33.5954654
Pirozzi Corona Del Mar Pizza,-117.8723213,33.5991449
Oysters,-117.8738362,33.6035344
Bandera,-117.8714255,33.5965388
Five Crowns,-117.8668679,33.5935256
Rothschild's,-117.8743534,33.6041651
The Bungalow,-117.8740679,33.6038654
Cafe Jardin,-117.873302,33.602253
Chuy's Taqueria,-121.7867753,38.5541402
Shaan Indian Cuisine,-122.2161671,37.7999031
BJ's,-117.783592,33.542246
The Cliff,-117.7819002,33.5397896
Wahoo's Fish Tacos,-117.7769147,33.5337822
